Complaint ID,Date,Product,Issue,Complaint,Answer,Explanation,Label,Category
15961754,09/16/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,"I am writing to dispute inaccurate personal information currently listed on my credit report. Upon reviewing my report, I found incorrect details under my personal profile, such as outdated or unfamiliar names, addresses, phone numbers, and/or employment history. 
I have not used or been associated with some of the information listed, and the presence of these inaccuracies could result in misidentification, confusion with other individuals, or even potential fraud. I have already submitted requests for correction and provided documents to verify my true and current information, yet the errors remain unresolved. 
These inaccuracies are not only misleading but could also impact future credit decisions. Under the Fair Credit Reporting Act ( FCRA ), I have the right to ensure that all personal information in my credit report is accurate and up to date.",Yes,"Category 1: Basic (names, ages, legal representation). The complaint explicitly mentions ""outdated or unfamiliar names, addresses, phone numbers, and/or employment history"" as the inaccurate personal information being disputed.",No,
15790492,09/08/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"THERE WAS A FRAUDULENT SECURITY ON MY CREDIT ACCOUNT, AND I DID NOT GIVE ANYONE PERMISSION TO REPORT ANYTHING ON MY CREDIT REPORT. EVERYTHING IS INACCURATE, AND HAS LOWERED MY SCORE TO THE POINT TO WHERE I DO NOT QUALIFY TO USE MY HOME LOAN AS A MILITARY VETERAN 100 % XXXX. PLEASE REMOVE ALL OF THE ITEMS REQUESTED COMPLETELY OFF OF MY CREDIT REPORT, AND SEND VERIFICATION VIA EMAIL : XXXX to CONFIRM THE REMOVAL OF ALL ITEMS LISTED IN MY LETTERS, PLEASE AND THANK YOU, XXXX BLESS!!!",Yes,"Category 3: The phrase ""MILITARY VETERAN 100 % XXXX"" indicates a degree of military-related disability.",No,
15841781,09/10/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,There's some accounts that were supposed to be removed on my credit report please remove the negative items off my credit report impacted by the data reach,No,,No,
15799794,09/08/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"Name : XXXX XXXX Address Line : XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX Document Date : XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX, CA XXXX Subject : REQUEST LETTER TO REMOVE INACCURATE INFORMATION To Whom It May Concern, Please accept this formal letter as my first request to investigate and remove derogatory accounts/items from my consumer report. Going over my report, I have found it has errors. It has come to my attention that you are reporting what I believe to be inaccurate data, which I dispute, and this letter is an appeal for your assistance. 
As a consumer reporting agency 15 U.S.C. $ 1681a ( f ), you are governed by the Fair Credit Reporting Act ( 'FCRA '' ). 15 U.S.C. 1681, et seq., which protects consumers from inaccurate, outdated, or invalidated information reporting of their consumer file. The FCRA states that it's the consumer reporting agency 's responsibility to ensure that all information contained within consumer files is accurate and free from errors. 
Your company is regularly engaged in the business of assembling, evaluating, and disbursing information concerning consumers for the purpose of furnishing consumer reports, as defined in 15 U.S.C. {$1600.00} ( d ), to third parties.

According to federal law, you are required to comply with the requirements imposed under the FCRA, 15 U.S.C. 1681 et seq., including but not limited to : 1 ) follow reasonable procedures to assure maximum possible accuracy of the information in the consumer report, as required by 15 U.S.C. 1681e ( b ). This section imposes a high and often disregarded standard on consumer reporting agencies. See, e.g., XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX ) ( breaking down the requirements of 1681e ( b ), and explaining that "" assure ' means 'to make sure or certain : put beyond all doubt, '' ' [ maximum ' means the 'greatest in quantity or highest degree attainable [, ] ' and 'possible ' means something falling within the bounds of what may be done, occur or be conceived. '' ( quoting XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX, XXXX, XXXX ( XXXX ) ) ; 2 ) comply with the investigation requirements, as required by 15 U.S.C. 1681i ; 3 ) should not provide consumer files to companies without determining that these companies had a permissible purpose to obtain consumer files pursuant to 15 U.S.C. 1681b ; 4 ) provide consumer file pursuant to 15 U.S.C. 1681g ; 5 ) et seq. 
Accordingly, I request your company to provide verifiable documentary proof ( e.g., original consumer contract or similar proof bearing my wet ink signature on it ) you have on file of accounts/items listed below. Under the FCRA, if you do not provide documented and verifiable proof, you must remove all unverified, invalid, derogatory information from my consumer report. 
For your convenience, I am sending you a list of the items you need to verify them. These listed accounts are neither my debts nor my authorized inquiries. Please correct this by the removal of these items from my consumer report. See. Exhibit A. 
Upon completion of your investigation, please send a detailed description of the procedures used to determine the accuracy of the accounts/items XXXX XXXX disputing, as well as the name and contact information of the agent conducting the said investigation in case further communication is necessary.",No,"The redacted complaint does not contain any of the four types of personal information, as all specific identifying details and personal descriptors have been removed or were not present in the original text.",No,
15975841,09/17/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"b'Good day,\n\nI am submitting this follow-up complaint regarding the inaccurate items listed below that continue to report on my credit file in violation of federal law. I am grateful that some of the items in my credit report were removed after my prior dispute; however, upon reviewing my updated report, I found that several of these inaccurate items remain.\n\nUnder the Fair Credit Reporting Act (FCRA), 15 U.S.C. 1681, consumer reporting agencies and furnishers are required to ensure maximum possible accuracy and to promptly correct or delete unverifiable or inaccurate information. The continued reporting of these items is a violation of my rights under federal law, and the presence of this untruthful information continues to negatively affect my credit standing.XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",No,,No,
15666780,09/02/25,Credit reporting or other personal consumer reports,Improper use of your report,"I am disputing inaccuracies on my credit report and requesting the immediate removal of specific accounts and items. These inaccuracies include unauthorized negative entries, incorrect addresses, and hard inquiries reported without my consent. These actions violate the Fair Credit Reporting Act ( FCRA ) and the Fair and Accurate Credit Transactions Act ( FACTA ), particularly 15 U.S.C. 1681c-2, which requires consumer reporting agencies to block or delete information reported without written consent. You have failed to ensure maximum possible accuracy, as required under 15 U.S.C. 1681e ( b ). The reporting of unauthorized data also breaches 15 U.S.C. 1681b, which governs permissible purposes for obtaining and reporting consumer data. The inaccuracies have caused harm to my creditworthiness, and despite providing documentation, these errors remain uncorrected.",No,,No,
15802148,09/08/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"I am writing to formally request the blocking and deletion of all accounts associated with my personal information due to the recent data breach. 

Account Name : XXXX XXXX BANK XXXX XXXX XXXX -Date Opened XX/XX/year> - Balance {$7200.00}",Yes,"Category 1: Basic (names, ages, legal representation)
Explanation: The complaint still contains a specific financial balance, which is considered basic personal financial information.",No,
16106489,09/22/25,Credit reporting or other personal consumer reports,Improper use of your report,"To Whom It May Concern, I am filing this complaint under the Fair Credit Reporting Act ( FCRA ), 15 U.S.C. 1681, and the Fair Debt Collection Practices Act ( FDCPA ), because multiple accounts on my credit report are being reported inaccurately as charge-offs, late payments, or collections. These false entries have caused significant harm, including denials of loans, higher interest rates, inability to secure housing, and emotional distress. I request an immediate investigation, correction, and deletion of all inaccurate information. 
XXXX XXXX XXXX Account XXXX Date Opened XXXX XXXX, XXXX Balance {$2800.00} This account is being falsely reported as a collection. I dispute the accuracy of this tradeline because I have not received any validation of debt, no notice of default, and no lawful collection documentation. Reporting this account as a collection is a violation of FCRA XXXX ( a ) which prohibits furnishing inaccurate information. Additionally, under FCRA XXXX ( a ), I am entitled to receive all verification and complete account information, which has not been provided to me. The false collection reporting has already harmed me by lowering my XXXX XXXX and leading to denials for credit and financing opportunities. I demand immediate deletion or verified proof under the law XXXX XXXX  XXXX XXXX XX/XX/XXXX This inquiry was placed on my report without my authorization. I never applied for credit with XXXX XXXX XXXX on this date. Reporting unauthorized inquiries violates FCRA 604 ( a ) ( 2 ), which requires permissible purpose for pulling a consumer report. This inquiry damaged my credit score and misrepresented my credit-seeking behavior to potential lenders XXXX  XXXX XXXX  Inquiry XX/XX/XXXX Same day and same situation, this duplicate inquiry further shows the inaccuracy and negligence in reporting. I did not give consent and therefore my rights under FCRA 604 were violated Conclusion All accounts listed above are inaccurate, misleading, duplicative, or unverifiable. I demand immediate correction or deletion of all false entries in compliance with FCRA and FDCPA. Failure to resolve these inaccuracies may result in legal escalation.",Yes,"Category 2: The phrase ""emotional distress"" describes a personal state of the complainant, falling under personal descriptors.",No,
15840020,09/10/25,Credit reporting or other personal consumer reports,Incorrect information on your report,I sent out letters certified mail to each credit reporting agencies regarding the inaccurate and incomplete accounts on my consumer report. I have received responses from each of them stating that they have completed the investigation and everything as accurate. This is false because there a number of inaccuracies on my consumer report that still remain. They have failed to perform a proper investigation pursuant to 15 usc 1681 ( a ) ( 1 ) ( 5 ) .I am now requesting the description of the reinvestigation procedure pursuant to 15 usc 1681i ( 7 ). They have 30 days to respond the description or else above listed accounts need to be removed from my consumer report.,No,,No,
16078841,09/22/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"This CFPB complaint has been filed to request pursuant to FCRA 605B ( 15. U. S. C.

1681c2 ) that you, the Equifax credit reporting agencys block the information appearing on my consumer credit report that is the result of identity theft, and fraud within four business days of you receiving this complaint. This fraudulent, inaccurateand false information consist of personal credit card accounts, auto loans, personal loansand open end unsecured consumer accounts as follows : ACCOUNTS : XXXX  - Account Number : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX, Date Opened : XX/XX/XXXX, Balance : {$8200.00} XXXX XXXX - Account Number : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX, Date Opened : XX/XX/XXXX, Balance : {$700.00} XXXX  XXXX - Account Number : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, Date Opened : XX/XX/XXXX, Balance : {$490.00} These accounts have resulted in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. Ive attached a list of the hard inquiries in question as well as a copy of the consumer FICO credit report maintained by you which shows the said fraudulent items. I do not recognize these accounts, collections and hard inquiries as reported. The aforementioned accounts, collections and hard inquiries appearing on my consumer credit report maintained by you were not opened, made or initiated by me. 
All of the said accounts, collections and hard inquiries are a result of identity theft, and fraud. I have attached a copy of the FTC identity theft criminal complaint case number XXXX, XXXX as proof from the XXXX federal trade commission that all of the aforementioned, consumer credit accounts, collections and hard inquiries are in fact a result of identity, theft, and fraud.",No,,No,
15963222,09/16/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,"The consumer reporting agency has failed to comply with its obligations under the Fair Credit Reporting Act ( FCRA ) 609 by not properly verifying the accuracy and completeness of the information contained in my credit file. I have exercised my right to request full reinvestigation of every item in my report, yet the bureau has either not provided adequate verification or continues to report unverified information. This constitutes a violation of my rights under federal law and raises serious concerns about the integrity and accuracy of my consumer report.",No,,No,
16066254,09/23/25,Debt collection,Written notification about debt,"I want to stress that I did not give written permission for these specific transactions to be included in my consumer report. At no point did I authorize these entries, and their presence on my report is unwarranted. Consequently, I am formally requesting that these accounts be blocked and removed from my report immediately. It is important to clarify that this request is not due to any error or negligence on my part. There has been no oversight or misunderstanding on my end. Instead, this issue arises solely from the fact that I did not explicitly authorize the inclusion of these transactions in my report. I am diligent about maintaining the accuracy and privacy of my financial records, and these unauthorized entries compromise that integrity. I trust that you will handle this matter with the urgency and seriousness it deserves. Please confirm the removal of these transactions from my report as soon as possible. Thank you for your prompt attention to this issue.",Yes,"Category 2. The complaint states, ""I am diligent,"" which describes a personal character trait.",No,
15759232,09/05/25,Mortgage,Trouble during payment process,"Our mortgage company is PHH Mortgage Services and is current and in good standing. 
Our home burned down in the XXXX XXXX on XX/XX/year>2025 and we plan on rebuilding ( we are almost ready to go for permits ). 
We made a claim with our insurance company and after much haggling, got the full payout. 
Those checks ( about XXXX of them ) were sent to us with both our names and PHH Mortgage 's name on the checks because we have a mortgage balance of approximately {$330000.00}. PHH Mortgage ( through XXXX ) sent us back some of the money from the insurance company however, they are holding on to approximately {$440000.00} which is MORE than what is owed on the mortgage. 
According to California State Law, they are only allowed to hold on to the amount equal to the principal mortgage. 
I have spoken to XXXX different people at XXXX over the past XXXX  days. first I was told I needed to get a settlement letter from the insurance company. When I finally was able to speak to a supervisor, she said she would take care of it and she did. Then she said she would process the refund. 
Today I got another call saying that until I upload a copy of our plans, they would not send us the refund. 
They are conflating XXXX issues. IF I was making a claim for any of the {$330000.00} they should actually be holding, then I would be happy to provide them with whatever documentation they need. BUT I am asking for a refund for money THAT THEY ARE ILLEGALLY HOLDING which is the difference between our principal mortgage balance and the money they have. I SHOULDN'T HAVE TO PROVIDE THEM WITH ANY DOCUMENTATION! 
I have also written them a letter demanding that the money be returned and the balance ( {$330000.00} ) be put in an escrow account earning interest ( XXXX XXXX, America 's greatest governor, just signed a law making this a requirement ). 
Please help me get the money back and have the balance put in an interest-bearing account!",No,,No,
15640689,09/01/25,Credit reporting or other personal consumer reports,Incorrect information on your report,My credit reports are inaccurate. These inaccuracies are causing creditors to deny me credit. You have the duty to report accurate information about consumers. Please investigate these accounts and inquires and update these accounts accordingly to avoid future litigation.,No,,No,
15799142,09/08/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"pursuant to the Fair Credit Reporting Act ( FCRA ), specifically 15 USC 1681a 2 ( A ) ( i ). I believe the company is in clear violation of the law due to inaccurate reporting of late payments on my credit report. 
XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX According to 15 USC 1681a 2 ( A ) ( i ), accurate reporting is paramount to the fairness and transparency of the credit reporting system. Bureaus reporting of late payments is not only inaccurate but also damaging to my creditworthiness.",No,The redacted complaint does not contain any of the four types of personal information.,No,
